campaign_1,campaign_2,overlap_count
H4IA03115,H2NC11080,2
H4IA03115,H2WA08166,1
H4IA03115,H8NJ05136,2
H4IA03115,H0IL11128,1
H4IA03115,H2CA16134,1
H4IA03115,H0AL02194,2
H4IA03115,H0CA16120,2
H4IA03115,H0CA35146,1
H4IA03115,H0MD05225,1
H4IA03115,H0NV03116,1
H4IA03115,H0FL09081,4
H4IA03115,H0MI03233,2
H4IA03115,H0TN04195,2
H4IA03115,H0NY14239,1
H4IA03115,H0GA08099,3
H4IA03115,H0HI02221,1
H4IA03115,H0FL20153,1
H4IA03115,H0AZ05193,2
H4IA03115,H0FL21136,1
H4IA03115,H6TX19099,5
H4IA03115,H2IA03093,4
H4IA03115,H2IL06082,1
H4IA03115,H8MN07102,1
H4IA03115,H0GA02258,2
H4IA03115,H0CA15262,3
H4IA03115,H0FL07184,1
H4IA03115,H0MS02082,1
H4IA03115,H0IN01333,1
H4IA03115,H0GA13131,3
H4IA03115,H8MA02116,2
H4IA03115,H0CA45095,1
H4IA03115,H0GA07224,2
H4IA03115,H0CA45087,1
H4IA03115,H0FL26010,2
H4IA03115,H0OH13201,1
H4IA03115,H8WA01077,2
H4IA03115,H0MA09076,3
H4IA03115,H0AL01071,1
H4IA03115,H0UT04043,1
H4IA03115,H0SC01360,1
H4IA03115,H0GA07257,1
H4IA03115,S2CA01144,1
H4IA03115,H0CA25113,1
H4IA03115,S2IL00150,1
H0TX15124,H0TX15124,3560
H0TX15124,H0CA48024,116
H0TX15124,H0TX24209,287
H0TX15124,S8IN00171,47
H0TX15124,S2MO00585,313
H0TX15124,H8SD01055,22
H0TX15124,S2PA00505,296
H0TX15124,H0NC09187,138
H0TX15124,S0TN00144,56
H0TX15124,H0CA25105,491
H0TX15124,H2TX31044,175
H0TX15124,H8KS02199,71
H0TX15124,H2NC08185,106
H0TX15124,H8PA18199,127
H0TX15124,H0MD07197,576
H0TX15124,H2TX26093,42
H0TX15124,H0PA08205,17
H0TX15124,H2SC02059,119
H0TX15124,S8OH00086,94
H0TX15124,H0CO03165,241
H0TX15124,H0MN01045,135
H0TX15124,H0OR04107,312
H0TX15124,S2MO00593,93
H0TX15124,H2FL14186,329
H0TX15124,S0IA00028,221
H0TX15124,H0VA02118,134
H0TX15124,H4CA45089,88
H0TX15124,H0GA07273,116
H0TX15124,H0TX07170,303
H0TX15124,H0TX35015,197
H0TX15124,H0UT04076,360
H0TX15124,S0UT00165,244
H0TX15124,H8TX02166,513
H0TX15124,H0MS04120,19
H0TX15124,H6MI01226,180
H0TX15124,S0AL00230,274
H0TX15124,H4NY24073,159
H0TX15124,S8MS00196,57
H0TX15124,S4LA00107,170
H0TX15124,S2TX00312,444
H0TX15124,H0WV01072,1
H0TX15124,H8TX06266,895
H0TX15124,H0MI08141,44
H0TX15124,H0KY06104,103
H0TX15124,H0NY11078,167
H0TX15124,S6AL00195,20
H0TX15124,H0CA08135,37
H0TX15124,H8FL06148,163
H0TX15124,S4OK00232,30
H0TX15124,H8MS03125,39
H0TX15124,S8TN00337,142
H0TX15124,S0NH00334,53
H0TX15124,H8IA02043,363
H0TX15124,H8VA05171,73
H0TX15124,S8UT00176,15
H0TX15124,H0MI03308,42
H0TX15124,H0IL06060,153
H0TX15124,S4AR00103,659
H0TX15124,S2TX00106,786
H0TX15124,H0WA03187,213
H0TX15124,H8OH01043,119
H0TX15124,H8AZ08158,155
H0TX15124,S4NE00090,53
H0TX15124,H0ME02075,10
H0TX15124,H8IL14083,141
H0TX15124,H0NJ02155,25
H0TX15124,H2SC07256,61
H0TX15124,S8MO00160,437
H0TX15124,H4WA05077,130
H0TX15124,S2PA00489,194
H0TX15124,H6GA03113,90
H0TX15124,H2CA20094,190
H0TX15124,H6TX12060,89
H0TX15124,H0NY14270,68
H0TX15124,S2NC00307,17
H0TX15124,H4MO08162,8
H0TX15124,H6PA08277,161
H0TX15124,H8FL15230,59
H0TX15124,H6IN03229,81
H0TX15124,H2GA09150,60
H0TX15124,S4OK00083,102
H0TX15124,H0CA26145,35
H0TX15124,H0TX22302,91
H0TX15124,S0WI00197,327
H0TX15124,H2OH02085,113
H0TX15124,H0IL11052,44
H0TX15124,S0KS00091,54
H0TX15124,H0ME02083,50
H0TX15124,H2NY18087,8
H0TX15124,H8OH16108,108
H0TX15124,H6TX02079,116
H0TX15124,H0IL17083,114
H0TX15124,H8NM02156,218
H0TX15124,H0TX32087,181
H0TX15124,H0TN01118,25
H0TX15124,H8OH05036,44
H0TX15124,S0KS00315,135
H0TX15124,H8VA01147,43
H0TX15124,S8MS00261,174
H0TX15124,S0TN00169,68
H0TX15124,H2SC07223,2
H0TX15124,H8KY02031,19
H0TX15124,H0CA28182,118
H0TX15124,H6FL02208,19
H0TX15124,H8SC04250,24
H0TX15124,S6WY00068,132
H0TX15124,H4IL12060,23
H0TX15124,H6FL13148,39
H0TX15124,H2IL16107,151
H0TX15124,H0IN02190,41
H0TX15124,H0IA04145,48
H0TX15124,H2UT02324,110
H0TX15124,H0OR02150,13
H0TX15124,S4AK00099,27
H0TX15124,H8GA06286,155
H0TX15124,H0CA48198,399
H0TX15124,S4SD00049,82
H0TX15124,H0WI03175,132
H0TX15124,H0MN02134,104
H0TX15124,H0TX11230,45
H0TX15124,H6MI04113,159
H0TX15124,H0NV04056,70
H0TX15124,H4MN06087,144
H0TX15124,H0GA06192,73
H0TX15124,S0KS00257,21
H0TX15124,H2NY14128,12
H0TX15124,H8TX21307,164
H0TX15124,H4NC10047,19
H0TX15124,H2TX06269,151
H0TX15124,H4TX10093,214
H0TX15124,H0IN05326,87
H0TX15124,H0OK05205,257
H0TX15124,H0TX32079,74
H0TX15124,H0FL13133,114
H0TX15124,H0FL03175,61
H0TX15124,H0MI13471,116
H0TX15124,S2GA00183,43
H0TX15124,H0MN03124,21
H0TX15124,H6FL01119,66
H0TX15124,S8WV00143,9
H0TX15124,H0SC03077,55
H0TX15124,S2SD00068,77
H0TX15124,H0NJ07261,57
H0TX15124,H0PA06167,1
H0TX15124,H0NY02234,171
H0TX15124,H0WI07127,63
H0TX15124,H2OH03067,22
H0TX15124,H2TX06251,284
H0TX15124,S0OH00133,73
H0TX15124,H0KS03244,19
H0TX15124,H0IN08114,20
H0TX15124,S2NC00489,154
H0TX15124,S0AR00150,60
H0TX15124,H8MD01094,28
H0TX15124,S0NH00326,33
H0TX15124,H0VA10160,23
H0TX15124,H8CA10209,17
H0TX15124,H0NH01282,128
H0TX15124,S0VA00146,82
H0TX15124,H0IL14197,38
H0TX15124,S4WV00159,114
H0TX15124,H2OH16069,5
H0TX15124,H2WA03100,18
H0TX15124,H0VA10186,114
H0TX15124,S8ID00027,73
H0TX15124,S2AZ00349,106
H0TX15124,S0VA00179,36
H0TX15124,H0CO06119,3
H0TX15124,H2OH16051,291
H0TX15124,H4GA01039,32
H0TX15124,H4GA11061,19
H0TX15124,H8VA11070,3
H0TX15124,S2AL00145,1
H0TX15124,H6KY01110,29
H0TX15124,H6WI08155,125
H0TX15124,H4MI07103,44
H0TX15124,H6MS01131,45
H0TX15124,H0FL20120,1
H0TX15124,H8AZ01237,32
H0TX15124,S0WY00137,41
H0TX15124,H8WV03097,88
H0TX15124,H8TX03123,30
H0TX15124,H0NJ09200,22
H0TX15124,S0ND00093,39
H0TX15124,H6CA44145,70
H0TX15124,H0AZ01259,12
H0TX15124,H0CA03128,9
H0TX15124,H0NY10112,21
H0TX15124,S8ND00120,47
H0TX15124,H8FL17053,46
H0TX15124,H0IL15129,20
H0TX15124,H2TX06343,89
H0TX15124,H0WI07101,40
H0TX15124,H0MI03290,46
H0TX15124,H0PA03271,21
H0TX15124,H2TX08182,48
H0TX15124,S2WA00387,11
H0TX15124,H0FL10113,18
H0TX15124,H4NE01064,49
H0TX15124,H0VA09055,16
H0TX15124,H0PA08221,50
H0TX15124,H8TX27049,7
H0TX15124,H0AL02178,5
H0TX15124,H2IA05072,11
H0TX15124,S2AK00127,183
H0TX15124,S4PA00121,76
H0TX15124,H2AZ09142,32
H0TX15124,H4CO04090,39
H0TX15124,H0FL08208,71
H0TX15124,S2NC00505,39
H0TX15124,H0NV04015,103
H0TX15124,S0MO00183,54
H0TX15124,S8ID00092,55
H0TX15124,S8NJ00483,40
H0TX15124,H0NC03149,3
H0TX15124,H0TX17195,4
H0TX15124,H8TN07076,27
H0TX15124,H0VA07133,65
H0TX15124,H6IL18088,26
H0TX15124,H0CA37167,8
H0TX15124,H2AZ01339,30
H0TX15124,H0NY19204,3
H0TX15124,H0WA08103,10
H0TX15124,H0IL01194,1
H0TX15124,S0AL00263,4
H0TX15124,H0NM02229,10
H0TX15124,H2AL05128,1
H0TX15124,S2AZ00331,10
H0TX15124,H0KS02188,24
H0TX15124,H0TX16106,1
H0TX15124,S2GA00175,4
H0TX15124,H4WA04104,39
H0TX15124,H0KS03236,22
H0TX15124,H6PR00082,62
H0TX15124,H0NY18172,34
H0TX15124,H8IN06129,46
H0TX15124,H0WI05113,10
H0TX15124,S8AL00381,122
H0TX15124,H0MN05251,18
H0TX15124,H8CA49108,16
H0TX15124,H2NM01276,134
H0TX15124,H8MN08043,13
H0TX15124,H8SC05158,13
H0TX15124,H8OH12180,15
H0TX15124,H8AL02171,4
H0TX15124,S0AL00206,9
H0TX15124,H0FL07143,8
H0TX15124,H8NJ04014,1
H0TX15124,H2TX14149,5
H0TX15124,H8OK01157,1
H0TX15124,H4TX04039,10
H0TX15124,H2LA02156,162
H0TX15124,H6LA04138,4
H0TX15124,S0MA00232,8
H0TX15124,S2NE00094,54
H0TX15124,H2OK02083,4
H0TX15124,H0KS03228,2
H0TX15124,H6AL04098,15
H0TX15124,H0NY03083,78
H0TX15124,H6FL18121,64
H0TX15124,S2OH00329,13
H0TX15124,H0NC03172,40
H0TX15124,H8NY02104,19
H0TX15124,S2OH00360,73
H0TX15124,H0PA12181,10
H0TX15124,H0VA03124,3
H0TX15124,H0AZ04535,2
H0TX15124,H0OH06189,24
H0TX15124,H2SC07066,6
H0TX15124,S0VA00104,6
H0TX15124,H6PA16320,2
H0TX15124,H0NJ07279,11
H0TX15124,H8CA32088,1
H0TX15124,H0SD01094,29
H0TX15124,H2OH15228,125
H0TX15124,H0FL19213,2
H0TX15124,H2NC07096,23
H0TX15124,H0WI03159,9
H0TX15124,H0NY29054,5
H0TX15124,H2TN05339,1
H0TX15124,H0VA05160,8
H0TX15124,H8VA06104,7
H0TX15124,H0MI11129,20
H0TX15124,H0AL01089,1
H0TX15124,H0MI10287,33
H0TX15124,S2AZ00356,34
H0TX15124,H2MT02050,39
H0TX15124,H4AZ06045,13
H0TX15124,H0NY19188,1
H0TX15124,H8MO09153,52
H0TX15124,H4WI06048,3
H0TX15124,H8PA10147,21
H0TX15124,H0CA45129,2
H0TX15124,H2VA07154,243
H0TX15124,H0OH18077,4
H0TX15124,H2CA37023,3
H0TX15124,H0IN01234,5
H0TX15124,H4MI04126,26
H0TX15124,H0FL19221,33
H0TX15124,S2OH00386,12
H0TX15124,H8TX22107,4
H0TX15124,H8TX06233,7
H0TX15124,H0CA40138,3
H0TX15124,H8OH16124,3
H0TX15124,S2PA00380,14
H0TX15124,H8WI01156,6
H0TX15124,H0MA07054,3
H0TX15124,H0AZ03461,1
H0TX15124,H0MI02094,22
H0TX15124,H2NV03161,9
H0TX15124,H0MO06073,8
H0TX15124,H8KS04112,38
H0TX15124,H2CA49242,1
H0TX15124,H2VA02064,2
H0TX15124,H2LA02206,26
H0TX15124,H0VA08198,1
H0TX15124,H2NJ07192,10
H0TX15124,H2GA06123,3
H0TX15124,H2TX34113,15
H0TX15124,H0MO07113,5
H0TX15124,H4AR04048,9
H0TX15124,H0MA05132,2
H0TX15124,H0MI06178,1
H0TX15124,H0MN04197,6
H0TX15124,H0VA07125,2
H0TX15124,H4AR02141,20
H0TX15124,H2CA45125,4
H0TX15124,H0NY11094,2
H0TX15124,H0NY20111,1
H0TX15124,H0NJ05174,1
H0TX15124,H0OK05247,1
H0TX15124,H0MN07109,1
H0TX15124,H0NJ03211,4
H0TX15124,H2OH14064,6
H0TX15124,H4NJ01118,6
H0TX15124,H0OK05213,1
H0TX15124,S2PA00471,8
H0TX15124,H2CA22199,7
H0TX15124,H0MI05162,2
H0TX15124,H2OH15160,3
H0TX15124,H0FL15104,20
H0TX15124,S2OH00170,1
H0TX15124,H4WV02080,13
H0TX15124,H8CA04152,4
H0TX15124,H2CA01177,37
H0TX15124,H0TX32053,12
H0TX15124,H0FL09115,29
H0TX15124,H0MI10295,7
H0TX15124,H0FL24205,21
H0TX15124,H0KS01123,1
H0TX15124,H0IN05268,2
H0TX15124,H0VA11127,4
H0TX15124,H0NM01197,1
H0TX15124,S0IL00543,4
H0TX15124,H0FL03159,19
H0TX15124,H8DE01044,1
H0TX15124,H0FL22084,25
H0TX15124,H2WA08182,1
H0TX15124,H0MI08125,8
H0TX15124,H2TN07103,4
H0TX15124,H4TX04153,12
H0TX15124,H0CT05200,2
H0TX15124,H6AZ05083,9
H0TX15124,H8TX29110,5
H0TX15124,H2TX06228,15
H0TX15124,H2FL21090,31
H0TX15124,H8TX05144,2
H0TX15124,H0NY14296,1
H0TX15124,H2GA12121,1
H0TX15124,H0OR03174,1
H0TX15124,H0TX04177,5
H0TX15124,H2FL07156,12
H0TX15124,H0NY27132,1
H0TX15124,H2RI01202,30
H0TX15124,H0AL01055,7
H0TX15124,H0NC11258,5
H0TX15124,H0RI02287,1
H0TX15124,H6NE03115,3
H0TX15124,H0TX22310,1
H0TX15124,S2MO00544,20
H0TX15124,H8OR05206,1
H0TX15124,H2GA10257,1
H0TX15124,H2MA09239,1
H0TX15124,H2NJ11137,29
H0TX15124,H2WA04165,2
H0TX15124,S2GA00209,4
H0TX15124,H0NC06241,3
H0TX15124,H2FL04146,1
H0TX15124,H0TN03254,2
H0TX15124,H0TX28069,3
H0TX15124,H8ID01124,1
H0TX15124,H0NC02158,3
H0TX15124,H0NV04031,1
H0TX15124,H0IL11110,2
H0TX15124,H2NC05157,4
H0TX15124,H2FL21074,1
H0TX15124,H0PA17115,2
H0TX15124,H6IN09176,2
H0TX15124,H2NJ12127,1
H0TX15124,H0GA09246,1
H0TX15124,H2NV04094,1
H0TX15124,H4MT01033,1
H0TX15124,P60005915,1
H0TX15124,H2AL03032,5
H0TX15124,H0NY02200,2
H0TX15124,H2MA02077,8
H0TX15124,H2KY04196,1
H0TX15124,H0IL03117,1
H0TX15124,H2NC11080,3
H0TX15124,H0OR05088,1
H0TX15124,H0OR02135,1
H0TX15124,H8NJ05136,2
H0TX15124,H0TN04195,1
H0TX15124,H0TX22211,1
H0TX15124,H0CA15262,1
H0TX15124,H2GA10125,1
H0TX15124,H0GA13131,1
H0TX15124,H0CA45087,1
H0TX15124,H2NM01268,1
H0CA48024,H0CA48024,6399
H0CA48024,H0TX24209,2462
H0CA48024,S8IN00171,262
H0CA48024,S2MO00585,247
H0CA48024,H8SD01055,750
H0CA48024,S2PA00505,1731
H0CA48024,H0NC09187,1060
H0CA48024,S0TN00144,60
H0CA48024,H0CA25105,2684
H0CA48024,H2TX31044,3941
H0CA48024,H8KS02199,631
H0CA48024,H2NC08185,2350
H0CA48024,H8PA18199,1218
H0CA48024,H0MD07197,1184
H0CA48024,H2TX26093,34
H0CA48024,H0PA08205,59
H0CA48024,H2SC02059,544
H0CA48024,S8OH00086,53
H0CA48024,H0CO03165,1644
H0CA48024,H0MN01045,3199
H0CA48024,H0OR04107,1147
H0CA48024,S2MO00593,1386
H0CA48024,H2FL14186,477
H0CA48024,S0IA00028,659
H0CA48024,H0VA02118,1627
H0CA48024,H4CA45089,236
H0CA48024,H0GA07273,292
H0CA48024,H0TX07170,1749
H0CA48024,H0TX35015,929
H0CA48024,H0UT04076,2288
H0CA48024,S0UT00165,562
H0CA48024,H8TX02166,1711
H0CA48024,H0MS04120,216
H0CA48024,H6MI01226,3191
H0CA48024,S0AL00230,791
H0CA48024,H4NY24073,2887
H0CA48024,S8MS00196,268
H0CA48024,S4LA00107,757
H0CA48024,S2TX00312,1104
H0CA48024,H0WV01072,1
H0CA48024,H8TX06266,650
H0CA48024,H0MI08141,125
H0CA48024,H0KY06104,2006
H0CA48024,H0NY11078,2329
H0CA48024,S6AL00195,34
H0CA48024,H0CA08135,150
H0CA48024,H8FL06148,558
H0CA48024,S4OK00232,185
H0CA48024,H8MS03125,1458
H0CA48024,S8TN00337,721
H0CA48024,S0NH00334,161
H0CA48024,H8IA02043,1864
H0CA48024,H8VA05171,592
H0CA48024,S8UT00176,96
H0CA48024,H0MI03308,837
H0CA48024,H0IL06060,1565
H0CA48024,S4AR00103,1889
H0CA48024,S2TX00106,1651
H0CA48024,H0WA03187,4002
H0CA48024,H8OH01043,2066
H0CA48024,H8AZ08158,1490
H0CA48024,S4NE00090,381
H0CA48024,H0ME02075,15
H0CA48024,H8IL14083,1571
H0CA48024,H0NJ02155,65
H0CA48024,H2SC07256,57
H0CA48024,S8MO00160,1076
H0CA48024,H4WA05077,1476
H0CA48024,H0FL07150,1
H0CA48024,S2PA00489,234
H0CA48024,H6GA03113,292
H0CA48024,H2CA20094,4037
H0CA48024,H6TX12060,1383
H0CA48024,H0NY14270,135
H0CA48024,S2NC00307,24
H0CA48024,H4MO08162,41
H0CA48024,H6PA08277,3230
H0CA48024,H8FL15230,1502
H0CA48024,H6IN03229,1032
H0CA48024,H2GA09150,208
H0CA48024,S4OK00083,464
H0CA48024,H0CA26145,59
H0CA48024,H0TX22302,1800
H0CA48024,S0WI00197,817
H0CA48024,H2OH02085,487
H0CA48024,H0CT03155,4
H0CA48024,H0IL11052,1916
H0CA48024,S0KS00091,304
H0CA48024,H0ME02083,1016
H0CA48024,H2NY18087,6
H0CA48024,H8OH16108,244
H0CA48024,H6TX02079,489
H0CA48024,H0IL17083,1615
H0CA48024,H8NM02156,1598
H0CA48024,H0TX32087,1598
H0CA48024,H0TN01118,59
H0CA48024,H8OH05036,64
H0CA48024,S0KS00315,590
H0CA48024,H8VA01147,786
H0CA48024,S8MS00261,728
H0CA48024,S0TN00169,345
H0CA48024,H8KY02031,214
H0CA48024,H0CA28182,445
H0CA48024,H6FL02208,218
H0CA48024,H8SC04250,223
H0CA48024,S6WY00068,402
H0CA48024,H4IL12060,230
H0CA48024,H6FL13148,242
H0CA48024,H2IL16107,109
H0CA48024,H0IN02190,1208
H0CA48024,H0IA04145,731
H0CA48024,H2UT02324,475
H0CA48024,H0OR02150,10
H0CA48024,S4AK00099,207
H0CA48024,H8GA06286,1692
H0CA48024,H0CA48198,2192
H0CA48024,S4SD00049,470
H0CA48024,H0WI03175,230
H0CA48024,H0MN02134,1085
H0CA48024,H0TX11230,88
H0CA48024,H6MI04113,3935
H0CA48024,H0NV04056,96
H0CA48024,H4MN06087,3861
H0CA48024,H0GA06192,129
H0CA48024,S0KS00257,68
H0CA48024,H2NY14128,16
H0CA48024,H8TX21307,340
H0CA48024,H4NC10047,669
H0CA48024,H2TX06269,202
H0CA48024,H0NY27116,1
H0CA48024,H4TX10093,2865
H0CA48024,H0IN05326,1353
H0CA48024,H0OK05205,1037
H0CA48024,H0TX32079,95
H0CA48024,H0FL13133,259
H0CA48024,H0FL03175,107
H0CA48024,H0MI13471,274
H0CA48024,S2GA00183,29
H0CA48024,H0MN03124,53
H0CA48024,H6FL01119,165
H0CA48024,S8WV00143,13
H0CA48024,H0SC03077,782
H0CA48024,S2SD00068,351
H0CA48024,H0NJ07261,1430
H0CA48024,H0PA06167,6
H0CA48024,H0NY02234,2061
H0CA48024,H0WI07127,112
H0CA48024,H2OH03067,98
H0CA48024,H0OH03111,1
H0CA48024,H2TX06251,304
H0CA48024,S0OH00133,348
H0CA48024,H0KS03244,25
H0CA48024,H0IN08114,216
H0CA48024,S2NC00489,188
H0CA48024,S0AR00150,256
H0CA48024,H8MD01094,234
H0CA48024,S0NH00326,57
H0CA48024,H0VA10160,60
H0CA48024,H8CA10209,61
H0CA48024,H0NH01282,396
H0CA48024,S0VA00146,211
H0CA48024,H0IL14197,47
H0CA48024,S4WV00159,606
H0CA48024,H2OH16069,5
H0CA48024,H2WA03100,10
H0CA48024,H0VA10186,165
H0CA48024,S8ID00027,305
H0CA48024,S2AZ00349,39
H0CA48024,S0VA00179,56
H0CA48024,H0CO06119,16
H0CA48024,H2OH16051,343
H0CA48024,H4GA01039,769
H0CA48024,H4GA11061,216
H0CA48024,H8VA11070,10
H0CA48024,H6KY01110,754
H0CA48024,H6WI08155,502
H0CA48024,H4MI07103,796
H0CA48024,H6MS01131,967
H0CA48024,H0FL20120,3
H0CA48024,H8AZ01237,131
H0CA48024,S0WY00137,178
H0CA48024,H8WV03097,1373
H0CA48024,H8TX03123,236
H0CA48024,H0NJ09200,19
H0CA48024,S0ND00093,264
H0CA48024,H6CA44145,117
H0CA48024,H0AZ01259,24
H0CA48024,H0CA03128,30
H0CA48024,H0NY10112,60
H0CA48024,S8ND00120,217
H0CA48024,H8FL17053,238
H0CA48024,H0IL15129,52
H0CA48024,H2TX06343,85
H0CA48024,H0WI07101,801
H0CA48024,H0MI03290,107
H0CA48024,H0PA03271,748
H0CA48024,H2TX08182,27
H0CA48024,S2WA00387,12
H0CA48024,H0FL10113,27
H0CA48024,H4NE01064,878
H0CA48024,H0VA09055,23
H0CA48024,H0PA08221,996
H0CA48024,H8TX27049,21
H0CA48024,H0AL02178,17
H0CA48024,H2IA05072,15
H0CA48024,S2AK00127,109
H0CA48024,S4PA00121,400
H0CA48024,H2AZ09142,31
H0CA48024,H4CO04090,68
H0CA48024,H0FL08208,828
H0CA48024,S2NC00505,151
H0CA48024,H0NV04015,257
H0CA48024,S0MO00183,318
H0CA48024,S8ID00092,333
H0CA48024,S8NJ00483,70
H0CA48024,H0NC03149,23
H0CA48024,H0TX17195,1
H0CA48024,H8TN07076,235
H0CA48024,H0VA07133,89
H0CA48024,H6IL18088,40
H0CA48024,H0CA37167,15
H0CA48024,H2AZ01339,11
H0CA48024,H0NY19204,4
H0CA48024,H0WA08103,21
H0CA48024,H0IL01194,3
H0CA48024,S0AL00263,4
H0CA48024,H0NM02229,20
H0CA48024,H2AL05128,1
H0CA48024,S2AZ00331,6
H0CA48024,H0KS02188,791
H0CA48024,S2GA00175,4
H0CA48024,H4WA04104,819
H0CA48024,H0KS03236,41
H0CA48024,H6PR00082,230
H0CA48024,H0NY18172,102
H0CA48024,H0CA15247,3
H0CA48024,H8IN06129,994
H0CA48024,H0WI05113,48
H0CA48024,S8AL00381,146
H0CA48024,H0MN05251,33
H0CA48024,H8CA49108,124
H0CA48024,H2NM01276,101
H0CA48024,H8MN08043,34
H0CA48024,H8SC05158,23
H0CA48024,H8OH12180,40
H0CA48024,H8AL02171,8
H0CA48024,S0AL00206,28
H0CA48024,H0FL07143,31
H0CA48024,H8NJ04014,10
H0CA48024,H2TX14149,16
H0CA48024,H8OK01157,3
H0CA48024,H0ME01119,2
H0CA48024,H4TX04039,33
H0CA48024,H2LA02156,186
H0CA48024,H6LA04138,10
H0CA48024,S0MA00232,14
H0CA48024,S2NE00094,266
H0CA48024,H2OK02083,7
H0CA48024,H0KS03228,1
H0CA48024,H6AL04098,37
H0CA48024,H0NY03083,135
H0CA48024,H6FL18121,72
H0CA48024,S2OH00329,7
H0CA48024,H0NC03172,127
H0CA48024,H8NY02104,217
H0CA48024,S2OH00360,43
H0CA48024,H0PA12181,25
H0CA48024,H0VA03124,1
H0CA48024,H0NY04156,1
H0CA48024,H0OH06189,226
H0CA48024,H2SC07066,15
H0CA48024,S0VA00104,11
H0CA48024,H6PA16320,1
H0CA48024,H0NJ07279,28
H0CA48024,H8CA32088,3
H0CA48024,H0SD01094,39
H0CA48024,H0GA05277,6
H0CA48024,H2OH15228,86
H0CA48024,H0FL19213,2
H0CA48024,H2NC07096,137
H0CA48024,H0WI03159,18
H0CA48024,H0NY29054,7
H0CA48024,H2TN05339,1
H0CA48024,H0VA05160,57
H0CA48024,H8VA06104,18
H0CA48024,H0MI11129,105
H0CA48024,H0AL01089,1
H0CA48024,H0MI10287,62
H0CA48024,S2AZ00356,22
H0CA48024,H2MT02050,8
H0CA48024,H4AZ06045,39
H0CA48024,H0NY19188,2
H0CA48024,H8TX02141,1
H0CA48024,H8MO09153,711
H0CA48024,H4WI06048,7
H0CA48024,H8PA10147,747
H0CA48024,H0CA45129,24
H0CA48024,H2VA07154,68
H0CA48024,H0OH18077,17
H0CA48024,H2CA37023,12
H0CA48024,H0IN01234,47
H0CA48024,H0MD08203,4
H0CA48024,H4MI04126,774
H0CA48024,H0FL19221,60
H0CA48024,S2OH00386,8
H0CA48024,H8TX16166,4
H0CA48024,H8TX22107,38
H0CA48024,H8TX06233,18
H0CA48024,H0CA40138,9
H0CA48024,H8OH16124,16
H0CA48024,S2PA00380,6
H0CA48024,H8WI01156,10
H0CA48024,H0MA07054,4
H0CA48024,H0AZ03461,1
H0CA48024,H0MI02094,777
H0CA48024,H2NV03161,9
H0CA48024,H0MO06073,30
H0CA48024,H8KS04112,764
H0CA48024,H2CA49242,1
H0CA48024,H2VA02064,2
H0CA48024,H2LA02206,22
H0CA48024,H2NJ07192,21
H0CA48024,H2GA06123,1
H0CA48024,H2TX34113,1
H0CA48024,H0AL02145,1
H0CA48024,H0MO07113,31
H0CA48024,H4AR04048,77
H0CA48024,H0MA05132,1
H0CA48024,H0MI06178,1
H0CA48024,H0UT01171,1
H0CA48024,H0MN04197,7
H0CA48024,H6AZ09010,1
H0CA48024,H0VA07125,7
H0CA48024,H4AR02141,747
H0CA48024,H2CA45125,6
H0CA48024,H0PA05094,6
H0CA48024,H0NY11094,4
H0CA48024,H0NY20111,5
H0CA48024,H0NJ05174,9
H0CA48024,H0OK05247,1
H0CA48024,H0MN07109,3
H0CA48024,H0NJ03211,4
H0CA48024,H0NY27108,2
H0CA48024,H2OH14064,16
H0CA48024,H4NJ01118,8
H0CA48024,H0OK05213,2
H0CA48024,S2PA00471,19
H0CA48024,S0KS00299,1
H0CA48024,H2CA22199,5
H0CA48024,H0MI05162,5
H0CA48024,H2OH15160,1
H0CA48024,H0FL15104,70
H0CA48024,H0TX24233,1
H0CA48024,H4WV02080,26
H0CA48024,H0TX13111,1
H0CA48024,H8CA04152,31
H0CA48024,H2CA01177,21
H0CA48024,H0TX32053,18
H0CA48024,H0FL09115,7
H0CA48024,H0MI10295,10
H0CA48024,H0FL24205,26
H0CA48024,H0KS01123,26
H0CA48024,H0TN01225,1
H0CA48024,H0IN05268,1
H0CA48024,H0FL19171,1
H0CA48024,H0VA11127,6
H0CA48024,H0UT01205,25
H0CA48024,H0OR02127,30
H0CA48024,H0NC07124,1
H0CA48024,S0IL00543,9
H0CA48024,H0FL03159,38
H0CA48024,H6FL09070,7
H0CA48024,H8DE01044,2
H0CA48024,H0FL22084,32
H0CA48024,H2WA08182,2
H0CA48024,H0MI08125,14
H0CA48024,H2TN07103,8
H0CA48024,H4GA02078,1
H0CA48024,H4TX04153,11
H0CA48024,H0NV04072,3
H0CA48024,H0SC01386,1
H0CA48024,H0CT05200,6
H0CA48024,H6AZ05083,27
H0CA48024,H0NM01189,3
H0CA48024,H8TX29110,6
H0CA48024,S0GA00641,3
H0CA48024,H0CA24157,4
H0CA48024,H0TX04219,25
H0CA48024,H2TX06228,5
H0CA48024,H0IN07256,2
H0CA48024,H2FL21090,14
H0CA48024,H0TX18292,3
H0CA48024,H0NY14296,7
H0CA48024,H2GA12121,5
H0CA48024,H0OR03174,2
H0CA48024,H0TX04177,3
H0CA48024,H0NY17208,1
H0CA48024,H2FL07156,2
H0CA48024,H0LA05120,23
H0CA48024,H2RI01202,25
H0CA48024,H0AL01055,25
H0CA48024,H0CT05234,1
H0CA48024,H0TX23086,2
H0CA48024,H0NC11258,5
